audio_file|text
jfk_00956.wav|This bill will be introduced in January 1963.
jfk_00958.wav|With your support in November, this bill will pass in 1963.
jfk_00959.wav|Remarks of the President upon the arrival of President Arrozamena of Ecuador.
jfk_00962.wav|Mr. President, it is a great honor to welcome you and Senor Arismanier and your son and daughter here to the United States again.
jfk_00963.wav|It's a great source of satisfaction to us that you know our country well, having served here at the embassy of your country in the late 40s, and since that time having maintained
jfk_00965.wav|It is a great pleasure to welcome you here as president of your country.
jfk_00967.wav|We are aided in this by your knowledge of the United States.
jfk_00968.wav|Your wife has been quoted as having said that you could name all the presidents of the United States in order, which not even some presidents of the United States can do.
jfk_00969.wav|So we are delighted to have someone who knows our country as well as this come here.
jfk_00970.wav|But we are also anxious, as a result of your visit, that the people of this country know your country, that they recognize how linked as we are by nature,
jfk_00972.wav|So, Mr. President, you come at a most opportune time, and you are most welcome.
jfk_00973.wav|This country has committed itself, along with Ecuador and our sister republics, to a great alliance for progress.
jfk_00974.wav|which is a common effort by all of us to provide a decent life for the people of our hemisphere, an opportunity to work, be educated, to find jobs, to find security.
jfk_00976.wav|And I want you to know, Mr. President, that this government, and certainly I as president, are doing everything to provide for a realization of these ideals.
jfk_00977.wav|It will take time, but time is not necessarily our friend, so I think it's very appropriate
jfk_00978.wav|you should come here and we should consider together how best we can make this hemisphere an inspiration for all those who wish to be free.
jfk_00979.wav|Mr. President, you're most welcome here back to the United States, back to Washington, and we're especially glad that you are accompanied by not only Signora, but also by two distinguished future citizens of your country.
jfk_00981.wav|The President's Remarks Upon Signing the Foreign Aid Bill, from the President's Office in the White House, August 1st, 1962.
jfk_00982.wav|I am today signing S.
jfk_00984.wav|In enacting this legislation, members of the Congress of both parties have again demonstrated their understanding that it is our national obligation and in our national interest and security
jfk_00985.wav|to work for a world in which there is a chance for national sovereignty and national independence.
jfk_00986.wav|This matter of foreign assistance has been outside of the party dialogue since 1947 when the program began.
jfk_00987.wav|And while it is a matter which has caused a good many members of the Congress and the executive branch a good deal of difficulty in the political sense, members of both sides have risen
jfk_00988.wav|to their greater responsibility, which is the security of the country.
jfk_00989.wav|I cannot emphasize sitting in this position where I sit how important this bill is.
jfk_00990.wav|It provides military assistance to countries which are on the rim of the communist world and under direct attack.
jfk_00991.wav|It provides economic assistance to those governments which are under attack from widespread misery and social discontent which are exploited by our adversaries.
jfk_00992.wav|And this permits us to speak with a much stronger and more effective voice
jfk_00994.wav|So that the very clear identification with our national security has been recognized by President Truman, President Eisenhower, and I can emphasize how strongly I recognize it.
jfk_00995.wav|In Latin America, where they have staggering problems, Africa and Asia, where many events are encouraging to us, it would be a great mistake and a great loss if we fail to carry on this program this year.
jfk_00996.wav|I recognize that many of our fellow citizens disapprove it, but I really believe that that's because they do not recognize how closely tied in it is to our national interest.
jfk_00999.wav|And yet I put the two side by side, and in many areas, this is the most important because it assists those countries which are directly under the gun.
jfk_01000.wav|So I want to express our appreciation to members of both parties who are here.
jfk_01001.wav|As I say, this is a matter which has been kept out of the political dialogue and will continue to be so as far as I'm sure all of us are concerned because it's in the interest of our country.
jfk_01002.wav|And I express my thanks to all those who participated in the passage of this bill.
jfk_01004.wav|President's remarks to a group of Native Alaskans upon their graduation as electronics engineers.
jfk_01006.wav|Senator Greening, Stuart, and Commissioner Nash, I want to express a very warm welcome to all of you here today.
jfk_01007.wav|I think that the program is as effective and can be as useful to our country and to the citizens of Alaska as Senator Greening has suggested.
jfk_01008.wav|And he is second to no man in suggesting flexibility in the Budget Bureau when it comes to the interests of Alaska.
jfk_01009.wav|I want to tell you how impressed I've been to read about your effort in coming and studying for 18 months.
jfk_01010.wav|It's an extremely complicated and sophisticated subject to which you've devoted your attention.
jfk_01012.wav|But I think that it's very appropriate that those of you who are accustomed to live in these far-off parts of our country should go back there.
jfk_01014.wav|The salaries which you will get will make it very possible for you to support yourselves and your families.
jfk_01015.wav|The amount of money which the United States government advances for this cause will be repaid many times over.
jfk_01016.wav|We will have a continuity of service which we would not have under ordinary conditions.
jfk_01017.wav|You'll be able to spend a good many years working on this very valuable part of our national defense.
jfk_01020.wav|I think it can pay us dividends, can pay Alaska dividends, and most of all the people who are directly involved.
jfk_01022.wav|We hope that you are the forerunner of an army of increasingly talented and useful citizens.
jfk_01023.wav|I hope that Alaska will emphasize not only for those who may be Eskimo or Indians, but also for all the citizens the advantages of highly technical training.
jfk_01025.wav|The future for Alaska lies in that kind of advanced educational opportunity for its citizens.
jfk_01028.wav|And also, I commend the Interior Department for its work and Commissioner Nash.
jfk_01030.wav|President's remarks to the Interlochen National High School Orchestra at the Children's Concert
jfk_01032.wav|I want to welcome you all to the White House and particularly welcome this distinguished symphony orchestra.
jfk_01033.wav|These young ladies, gentlemen, I think approximating nearly 100, are the survivors of a very difficult and intensive competition stretching nearly between 1500 and 1600
jfk_01034.wav|of their contemporaries who also took part in this study of music, and the best were chosen to come here to Washington.
jfk_01035.wav|This is a most distinguished school, turning out some of our best musicians.
jfk_01037.wav|They're going to play some, I think, songs written by Americans and also by others from around the world.
jfk_01038.wav|It shows the very strong international nature of the arts, particularly of music.
jfk_01039.wav|I know that there is some feeling by Americans that the arts are developed in solitude, that they are developed by inspiration and by sudden fits of genius.
jfk_01040.wav|But the fact of the matter is that success comes in music or in the arts, like success comes in every other form of human endeavor, by hard work, by discipline, over a long period of time.
jfk_01041.wav|Every musician here, every musician in the United States, every musician in the world plays after months and years of the most painstaking work, the kind of discipline which most people cannot endure.
jfk_01042.wav|So that I hope when you see them that you realize that they are not playing merely because they happen to have a natural talent, but they are playing because their natural talent was developed by their own sense of discipline.
jfk_01044.wav|We're glad to have them here because I think they symbolize a great artistic movement which is so strong in the United States.
jfk_01045.wav|There are over 33 million Americans who are interested in music, interested in other forms of art.
jfk_01048.wav|I was once, when I was younger, was one of those statistics which were thrown around so casually in those days.
jfk_01049.wav|That does not mean that 33 million can play so you would want to hear them, but they play because they want to hear themselves, and perhaps that's the most best form of odd expression.
jfk_01050.wav|33 million in 1,200 orchestras across the United States, and some of those orchestras are the best in the world.
jfk_01051.wav|This tremendous emphasis, which is not induced by the United States government or by the state governments, but by individual desire
jfk_01052.wav|is a form of national endeavor which I think is too little known around the world.
jfk_01053.wav|And I want to, today, in paying tribute to these musicians, to bring to our public mind all the others across this country who themselves are playing and living music.
jfk_01055.wav|Last year, more Americans went to symphonies than went to baseball games.
jfk_01057.wav|But I think that both baseball and the country will endure, and the country will be better off perhaps for it.
jfk_01058.wav|So boys and girls, I want to tell you you're glad to have you here.
jfk_01059.wav|I have other responsibilities, but you certainly keep my door open.
jfk_01061.wav|And I hope that all those who hear you and all those other millions who may know that you're here will be encouraged themselves.
jfk_01065.wav|The President's Remarks on National Rehabilitation Program from the South Lawn of the White House, August the 14th, 1962.
jfk_01066.wav|Very glad to, Mr. Secretary, very glad to welcome here to the White House Mr. and Mrs. Friske from Boswell, Pennsylvania.
jfk_01067.wav|We are saluting today the fact that for the first time in the history of this country, we have reached the target of 100,000 people, disabled people, who are annually rehabilitated.
jfk_01072.wav|It was made permanent during the administration of President Franklin Roosevelt.
jfk_01073.wav|We have given additional funds and additional effort to it in the last year, and we believe it's the kind of program which can produce the most useful results for our country.
jfk_01074.wav|We have here a citizen of the state of Pennsylvania, which has led this year
jfk_01075.wav|in rehabilitating the numbers of people.
jfk_01076.wav|We have a distinguished representative of the 100,000 people, a young man who was injured in a automobile accident most seriously, which affected his means of livelihood.
jfk_01077.wav|He was retrained as a history teacher, I believe, and now teaches at a school in his home area.
jfk_01078.wav|And it's, I know, a source of satisfaction to him
jfk_01079.wav|that he pays now more to the federal government in taxes than the program cost in retraining him.
jfk_01080.wav|So in the most human sense, this program is most worthwhile.
jfk_01082.wav|And I hope under the determined leadership of our distinguished leader of this program, Dr. Switzer, under the Secretary of Health, Education and Welfare, Mr. Celebrezze,
jfk_01083.wav|with the strong support of the country and the Congress that we can reach our goal of rehabilitating 200,000 of our fellow Americans and making it possible for them to begin a new life.
jfk_01084.wav|So we're glad to have you here, sir, as a representative of a good many other citizens.
jfk_01085.wav|And we're very proud of what you've done and your wife and your son.
jfk_01087.wav|Would you like to say just a word about the program?
jfk_01089.wav|Well, I could say this, that I want to thank the Bureau very much for all they had done for me.
jfk_01090.wav|and for this privilege of repaying what they have done.
jfk_01094.wav|He teaches drivers, you know, safety driving too.
jfk_01096.wav|The President's remarks to students of the Coast Guard Academy after inspection of the OSS Eagle from the Navy Yard Annex in Washington, D.C.
jfk_01099.wav|As a sailor on one of the ships of the Coast Guard this weekend, I realize how important and significant this operation which you carried out today is.
jfk_01100.wav|I'm not sure there are many other Americans who could climb that rigging and unfurl those sails in good times and in bad times.
jfk_01101.wav|I think that the American people have been too long unaware of the
jfk_01103.wav|When I was a member of the Congress, I had an opportunity to make an analysis of the kinds of examinations which are given to cadets entering the Coast Guard.
jfk_01106.wav|Academically, the Coast Guard is certainly second to none of its sister academies of the Navy, the Army, and the Air Force.
jfk_01108.wav|And there is not anyone who has sailed any of our lakes or oceans who has not at one time or another been the beneficiary of the faithful service of the Coast Guard.
jfk_01109.wav|This is a very ancient service in our country's history.
jfk_01112.wav|A number of Eagles have followed since, and we are glad today to visit the most recent.
jfk_01113.wav|This is the oldest continuous seagoing service in the United States, stretching back to the beginning of our country.
jfk_01114.wav|So I want all of you who are cadets to know how proud we are of you.
jfk_01115.wav|I hope that you and your fellow Americans realize how vital this service is.
jfk_01116.wav|You serve our country, as I've said, in peacetime and ice patrols and weather patrols, in protecting the whole standards of the merchant marine, in protecting safety at sea.
jfk_01117.wav|And in time of war, you with the American Navy, as you did in World War II and at the time of Korea,
jfk_01118.wav|defend our coast by defending the outermost reaches of our approaches to our country.
jfk_01121.wav|well grounded in seamanship, the sciences and the amenities, and strong in the resolve to be worthy of the traditions of the commissioned officers in the United States Coast Guard in the service of their country and humanity.
jfk_01122.wav|This mission has been faithfully carried out, and I'm delighted that we have a chance to see today the high quality of the cadets.
jfk_01123.wav|The words I like best in this very important mission is to graduate men with a liking for the sea.
jfk_01124.wav|And I know that all of you share the great affection we have for that ever-changing ocean upon which we so much depend.
jfk_01125.wav|Gentlemen, I've been informed that this constitutes a visit to the Coast Guard Academy, which I look forward to making, and therefore taking advantage of my prerogatives as a Commander-in-Chief, I want to
jfk_01126.wav|exempt with the permission of the Superintendent, the Commandant, the Secretary of the Navy, of the Treasury, and various others.
jfk_01127.wav|We want to exempt all of you from any penalties which you may now carry with you, and to tell you that we're proud of you and wish you many years of service in the Coast Guard and the service of our country.
jfk_01128.wav|Remarks of the President upon arriving Castle Air Force Base, California, August 17, 1962.
jfk_01129.wav|Thank you, General, members of the Honor Guard, and officers and men stationed at the base, and the members of their family.
jfk_01130.wav|I want to express on behalf of us all our very warm thanks to you for a generous reception, to the Governor, the Senators, members of the Congressional delegation.
jfk_01131.wav|We have come from Washington this morning to Pierce, South Dakota, to take part in the dedication of the largest dam of its kind in the world.
jfk_01132.wav|to Pueblo, Colorado, to take part in a celebration of the beginning of one of the most unusual water developments in the United States.
jfk_01133.wav|And I come here now to take part with the people of California in a great, tremendous water development which can mean so much to this state.
jfk_01134.wav|What makes all this possible, this tremendous national development, of course, is in part the work of the men who are stationed at this Air Force Base.
jfk_01136.wav|So though these planes may be here, and the men who man them may be living in your community, in your town,
jfk_01137.wav|It is they and others like them and those who have gone before and those who will come after that keep the peace and protect our security and permit us to develop our resources and train our people and educate our children.
jfk_01139.wav|And I know in expressing my appreciation to you for your welcome here, I express the thanks of the people of the United States to the men who serve here.
jfk_01141.wav|The President's Remarks to the Participants in the White House Seminar of Summer Government Interns from the South Lawn of the White House, August the 28th, 1962.
jfk_01142.wav|I want to, somewhat belatedly, I want to welcome you all to the White House.
jfk_01143.wav|I assume that you're all not only older, since we've last met, but also wiser.
jfk_01144.wav|And I hope that this summer's work has been useful to you in whatever you do.
jfk_01145.wav|and that some of you will be tempted to come back to Washington and work with us.
jfk_01146.wav|I wonder if we could ask how many have become interested in either becoming a politician or a civil servant or a bureaucrat as a result of this summit.
jfk_01148.wav|What about the rest of you?
jfk_01153.wav|And that tree over there was planted by John Adams.
jfk_01154.wav|So I think that just visiting this historic house and these grounds does bring you in more intimate contact with American history.
jfk_01155.wav|You've heard a good many Americans who occupy positions of responsibility this summer.
jfk_01159.wav|And it is certainly the most extraordinary written constitution in the history of the world.
jfk_01162.wav|After all, the Constitution was written for an entirely different period in our nation's history.
jfk_01165.wav|It was written at a time when there were 13 different units which had to be joined together, and which, of course, were extremely desirous of limiting the central power of the government.
jfk_01168.wav|the general welfare and due process and all the rest, had to be interpreted by men and had to be made to work by men.
jfk_01169.wav|And it has to be made to work today in an entirely different world from the days in which it was written, both at home and abroad.
jfk_01170.wav|I am always struck by the fact that the United States, which has had so many gifted political leaders, that in the days before the war, beginning in 1860 and 1861,
jfk_01171.wav|that we had for a period of 30 years in the Congress, the most extraordinarily gifted figures that we've had in our history.
jfk_01172.wav|Calhoun, Clay, Douglas, and Benton, and all the rest.
jfk_01173.wav|And yet they dwelled in their whole life, and many of them stayed in the Congress for a generation, with only three or four problems.
jfk_01174.wav|Tariffs, states' rights and the new states coming in, slavery, currency, and two or three others.
jfk_01175.wav|And yet this extraordinarily gifted group of men have failed.
jfk_01177.wav|Now, perhaps our political leaders may not be so gifted.
jfk_01178.wav|And yet they deal with questions which are far more complex than the questions which came across the desks of our people a century ago.
jfk_01180.wav|We deal with questions which are esoteric balance of payments, nuclear tests, the mix of our strategic weapons.
jfk_01182.wav|And yet this country must make not only our society work, but all those societies which are dependent upon us.
jfk_01183.wav|This is an extraordinary obligation which presses upon those who hold positions of responsibility in the national government today.
jfk_01184.wav|And where these rather towering figures of a century ago failed in dealing with a relatively few and in a way obvious questions with which they had to deal, now the questions which come across our desk
jfk_01185.wav|and therefore really, in a sense, the desk of every citizen, every active voter, growth in complexity and in significance and importance, all that went then.
jfk_01186.wav|So that's why I urge those of you who have touched the government in one department or another to think of coming back.
jfk_01187.wav|I know perhaps a generation ago, or even 10 or 15 years ago, a government career was regarded as a sense for those who wanted the more secure and steady life.
jfk_01190.wav|And while the compensation may not be as great, the immediate financial compensation
jfk_01193.wav|Those of you who cannot will choose some other way of serving the general interest.
jfk_01194.wav|For the next 10 or 20 years, the burdens will be placed completely upon our country for the preservation of freedom.
jfk_01195.wav|We stand in the center, and we are associated with allies.
jfk_01196.wav|We are associated with those who are neutral, but who are friendly to us.
jfk_01198.wav|But all depends upon the keystone, which is the United States.
jfk_01199.wav|And that is a sober responsibility for a country which 20 years ago prided itself on its long isolationist and neutralist tradition.
jfk_01201.wav|Woodrow Wilson once said that every man sent out from university should be a man of his nation, as well as a man of his time.
jfk_01202.wav|And those of you who had the advantage of college educations and work here, I think, can represent the best kind of civil servant or politician.
jfk_01204.wav|And I wouldn't want anyone to sit on the sidelines today when so much goes on in the mainstream.
jfk_01207.wav|Would you count anyone a friend of freedom who stands aside today?
jfk_01208.wav|So I hope that you come in and join us because the water is not too cold.
jfk_01210.wav|The President's remarks to the Scholar Cantorum Choral Group of the University of Arkansas from the Rose Garden of the White House, September 4th, 1962.
jfk_01211.wav|Senator Fulbright, Ambassador,
jfk_01212.wav|Members of the Congress from Arkansas, and ladies and gentlemen, I want to express our great appreciation to all of you.
jfk_01214.wav|cooperation with your fellows under the direction of a very distinguished leader, that all this was made possible by your efforts, by the University of Arkansas, and by the efforts of the people of Arkansas who arranged to send you overseas.
jfk_01215.wav|As Senator Fulbright said, when the National Cultural Center is finally built, it will be possible for us to organize, I think, contests of groups from all parts of the country who can come to Washington, and then the winner can be selected and sent abroad.
jfk_01216.wav|with the support of the people of the United States to the United States government.
jfk_01218.wav|And I think probably our greatest debt goes really to Italy, from which so much of our inspiration for music has come.
jfk_01219.wav|So I think this close link between Arkansas and ancient Italy, between all of you who represent our best talent, I think is a very heartwarming evidence of the great ties that bind the Western world.
jfk_01221.wav|I think that the people of Arkansas must be very proud of you, as I am.
jfk_01223.wav|the President's remarks upon arrival at the Houston International Airport in Houston, Texas, September 11, 1962.
jfk_01225.wav|I don't know whether the people of the Southwest realize what a profound effect this whole space program is going to have on this most progressive city and state.
jfk_01226.wav|The scientists and engineers and technology and technicians who are going to be attracted to this great space center can really remake the industrial life of the Southwest United States as we reach towards the moon.
jfk_01228.wav|that this space center should be located here in Houston, here at Rice University.
jfk_01229.wav|A city which has been identified with progress in this state and country.
jfk_01231.wav|And for the time being, I'm glad to be here in Houston to take part in this activity.
jfk_01232.wav|The President's Remarks at the Rich Building of the National Aeronautics and Space Administration in Houston, Texas, September 12, 1962.
jfk_01233.wav|Doctor, Mr. Vice President, Mr. Webb, I want to express my thanks to you for this model, which I will take back to the White House.
jfk_01235.wav|tremendous rocket outside the orbit of the Earth, to send it to the Moon to rendezvous, to go to the Moon's surface, put men on the Moon, to take them off, to rendezvous again, and bring them back to Earth safely.
jfk_01236.wav|And to talk about doing that in the next five or six years indicates how far and how fast we have come, and how far and how fast we must go, and the back of all of the extraordinary scientific and technical accomplishments.
jfk_01237.wav|which must be made to make this possible, of course, are the men who are involved, and particularly those who are at the point of the spear, those who must fly this mission into the most unknown sea.
jfk_01238.wav|So we commend them and all who are associated in putting them there.
jfk_01240.wav|The President's remarks upon arrival at the Harrisburg-York State Airport
jfk_01243.wav|Eighteen months ago, I used to do this six times a day, but I haven't done it for a long time, and we start today
jfk_01244.wav|and most appropriately in Pennsylvania on the fall campaign for 1962.
jfk_01247.wav|And I think we saw today, in the House of Representatives, a very clear indication of why this election is so important.
jfk_01248.wav|We passed in the House of Representatives, by five votes, an agricultural bill which will save this country nearly a half a billion dollars, as well as protect the economic rights of American agriculture.
jfk_01250.wav|a bill of assistance to higher education, and three-fourths of the Republican Party voted against it.
jfk_01252.wav|And that's why I come to Pennsylvania and express the strong hope that you will send back to the United States Senate, Senator Clark, who has represented this state with distinction.
jfk_01253.wav|And that you will elect as Governor, Governor Dilworth, to succeed Governor Lawrence.
jfk_01254.wav|And that you will elect members of the House, the Congress, who will speak for the Pennsylvania and speak for the people.
jfk_01255.wav|I come here and ask your support in an election just as important as any that takes place in 1960 or 64, and that is to select a Congress which will move with the executive in establishing progress in this country.
jfk_01256.wav|Thank you for coming here today, and this is the beginning of a long and important campaign.
jfk_01258.wav|The President's remarks upon receiving a painting from the Army and Air Force National Guard
jfk_01261.wav|General, I want to express my great appreciation to the God, and to the, for this very generous gift to the White House, and to congratulate Mr. Riley.
jfk_01262.wav|I think this is first-class painting, which we'll add materially to the White House, and we'll put it out in the fish room, because I think it should be seen by our visitors.
jfk_01264.wav|They have played a very significant role in all the wars of our country's history.
jfk_01265.wav|World War I, I think they provided over 300,000 men in a number of divisions.
jfk_01268.wav|They were among both in the air and on the ground.
jfk_01271.wav|There are those who argue that we really don't have so much need for a God, that war has changed so materially that we should have an army continuously large enough to meet any conceivable crisis, and that the role of the God is somewhat secondary.
jfk_01273.wav|Crises come and we hope go, and we find ourselves materially stronger, and the power of the
jfk_01274.wav|executive and the Congress is strengthened considerably when we have this large pool of trained manpower who have, by their signing up in the Guard, announced their willingness to serve and be called.
jfk_01275.wav|So that the Guard is undefeated, whether it's on the field of battle or in the halls of Congress, still, and will, I'm sure, continue to maintain that proud tradition.
jfk_01276.wav|I can just assure you that in these very difficult days, that the existence of the Guard, these trained divisions, the air units, as well as the reserves, who also compromised an important segment of our national strength, that they are very valuable and play a most significant role.
jfk_01277.wav|And this battle scene is symbolic, I think, of the civilian preparedness to serve.
jfk_01278.wav|Today our civilians are, because of the God, are better prepared even than those men were, but the same spirit as they are.
jfk_01280.wav|I appreciate those who came over from the Department of the Army and the Air Force who participated in this ceremony, General, because I think it has importance, particularly this month, this fall.
jfk_01281.wav|The president's remarks at the swearing-in ceremony of General Maxwell Taylor as the new chairman of the Joint Chiefs of Staff from the Rose Garden of the White House, October 1st, 1962.
jfk_01283.wav|and representatives of the Marine Corps, also former members of the Chiefs of Staff and former chairman of the Joint Chiefs of Staff who are with us today, General Lemonsir and General Decker.
jfk_01284.wav|It's a great pleasure to have this opportunity to swear in General Taylor as chairman.
jfk_01285.wav|I have worked very intimately with General Taylor, where he has been the military representative of the president, working closely with me as a
jfk_01286.wav|liaison with the Chiefs, who are my official advisors under the laws of the Congress and as a practical matter of fact.
jfk_01287.wav|General Taylor will now assume a responsibility borne with such distinction by General Lemonsir as Chairman of the Joint Chiefs and therefore as Chairman of the Advisory Board to the President on matters affecting the national security.
jfk_01288.wav|I am impressed as President with the succession of distinguished officers who
jfk_01290.wav|And while these men are the leaders of our armed forces, rank after rank, I think we find the same qualities down to the academies at West Point, Annapolis, and at the Air Force.
jfk_01292.wav|Instilled with a strong constitutional sense of the responsibility of the armed forces to the civilian heads, they carry out their duties and also advise in a way which makes it possible for us to fulfill our responsibilities and those more effectively.
jfk_01293.wav|So we're grateful to the armed services and those who, in a number of ways, carry out their responsibilities to their country in all parts of the world.
jfk_01295.wav|The President's remarks upon arrival at the Greater Cincinnati Airport, Cummington, Kentucky, October 5th, 1962.
jfk_01296.wav|I want to express my appreciation to all of you for your willingness to come out and permit us to say a word about this election on November 6th.
jfk_01297.wav|Beginning with this weekend, I shall on every Friday leave Washington and travel around the United States
jfk_01298.wav|in an attempt to secure the election this November of a strong Democratic House and a Democratic Senate.
jfk_01302.wav|And I have spent the last two years on issue after issue
jfk_01304.wav|I hold the view in 1962, with all of the great problems that we have here in the United States at home, that it is vitally important
jfk_01305.wav|that we have an executive branch of the government and a House and a Senate which is committed to progress.
jfk_01306.wav|Let me describe to you, let me describe to you some of the issues which I think indicate how clearly and how significant this election is.
jfk_01307.wav|A few days ago in the House of Representatives, we lost a bill to provide assistance to higher education.
jfk_01309.wav|in the colleges of the United States in 1970 as we did in 1960.
jfk_01311.wav|We lost our bill to provide assistance to higher education by 32 votes, and three-fourths of the Republicans voted against it.
jfk_01312.wav|Last year, 84% of the Republicans in the United States Senate voted against nationwide financing of unemployment compensation.
jfk_01313.wav|Eastern Kentucky, West Virginia, parts of Indiana, Southern Illinois, parts of Ohio, know what it is to have chronic unemployment.
jfk_01314.wav|Eighty-four percent of the Republicans in the Senate voted against nationwide standards for unemployment compensation.
jfk_01315.wav|Last month, nine out of ten Republicans in the Ways and Means Committee of the House, which must report the bill to the floor, voted against renewing temporary unemployment compensation.
jfk_01316.wav|for those hundreds of thousands of workers who every month exhaust their unemployment compensation and can't find a job and go on relief.
jfk_01319.wav|80% of the Republicans in the House voted against a minimum wage of $1.25 an hour at $40 a week in those firms in interstate commerce.
jfk_01321.wav|These Republicans, and they are all fine men, but they do not agree with our view of the necessity for the passage of this kind of legislation.
jfk_01322.wav|They are joined by a few Democrats who oppose progress also.
jfk_01323.wav|And this combination, this coalition prevents us on issue after issue from securing the passage of important legislation.
jfk_01325.wav|I can tell you what we stand for, but I challenge anyone to tell us what the Republican Party stands for in 1962 on a record such as this.
jfk_01329.wav|This summer, we lost health care for the aging, which affects not only the aging,
jfk_01330.wav|but their son and daughter, who's about 40 or 45, who must support their father or mother, and also must educate their child.
jfk_01331.wav|A change of one vote in the United States Senate would have secured the passage of this piece of legislation.
jfk_01332.wav|And I must say, though, this is a matter which Kentucky must decide in a time when we have a Democratic administration and president, a Democratic House and Senate, who speaks for Kentucky.
jfk_01333.wav|with two Republican senators, and there's a chance this year to change it by sending not only a Democratic senator, but far more importantly, a distinguished American who can serve not only Kentucky, but also the United States of America.
jfk_01335.wav|Politics is a profession which interests comparatively few people.
jfk_01336.wav|But the things that we're talking about are the matters which go to the vitality of the United States in 1962.
jfk_01337.wav|This country has a great many responsibilities here in the United States, and only if we meet them can we be sure of being strong abroad.
jfk_01338.wav|Therefore, I come to Kentucky, and I ask a state with a long democratic tradition, with a distinguished governor, a state which has occupied a position of leadership in the Congress for years,
jfk_01339.wav|I come to Kentucky and ask your support in returning Democrats to the House and a Democrat to the United States Senate.
jfk_01340.wav|The President's Remarks to the Overflow Crowd at a Democratic Bean Feed from the Hippodrome at the State Fairgrounds, Minneapolis, Minnesota, October 6, 1962
jfk_01341.wav|This must be the group who did not send Hubert Humphrey a Christmas present.
jfk_01343.wav|I do want to express my admiration for what I heard was the largest meeting of its kind in the history of this state.
jfk_01344.wav|And I want you to know how much we all appreciate the effort that you have made, the commitment you've made to the Democratic Party.
jfk_01345.wav|We are, as you know, the oldest political party on earth.
jfk_01346.wav|And I must say that I take the greatest pride and satisfaction in our inheritance from Jefferson, and Cleveland, and Andrew Jackson, and Wilson, and Roosevelt, and Truman.
jfk_01349.wav|So we ask your help in electing a great governor in this state and congressman who can speak, as I said, for Minnesota, but even more importantly, on those issues which so affect
jfk_01351.wav|We are the inheritors and the beneficiaries of all that Franklin Roosevelt and Truman and Woodrow Wilson did before us.
jfk_01360.wav|I thought maybe Hubert would sort of pray over us a little before this meeting breaks out.
jfk_01362.wav|from City Hall in Newark, New Jersey, October 12, 1962.
jfk_01363.wav|I want to express my great appreciation to all of you for your generous invitation to come here today.
jfk_01364.wav|My grandfather, John F. Fitzgerald, who used to be the mayor of Boston and was a congressman, always used to claim that the Fitzgeralds were actually Italian
jfk_01366.wav|I have never had the courage to make that claim, but I'll make it on Columbus Day here in this state of New Jersey today.
jfk_01367.wav|I'm glad to be here also to be introduced by an old colleague of mine, Pete Rodino.
jfk_01368.wav|He and your distinguished mayor came to the Congress in 1948, and we served together for a number of years.
jfk_01369.wav|They spoke for their city, and they spoke for New Jersey, but most of all they spoke for the United States.
jfk_01370.wav|And I am very proud that the people of his own city have selected you, Adonisio, to be the mayor and continue to send to the Congress of the United States our valued friend, Pete Rodino.
jfk_01374.wav|We have today our own frontiers and our own challenges.
jfk_01375.wav|In space, as Pete Rodino said, in the ocean,
jfk_01376.wav|We are now able to have submarines navigate under the deep ice lows of the Arctic.
jfk_01377.wav|We have the great challenges of trying to maintain the peace on this globe and trying to advance the interests of the human race.
jfk_01378.wav|And we also have the most exciting adventure, I think, here in our own cities and here in our own country, to make it possible for every American
jfk_01379.wav|to live a rich and fruitful and productive and prosperous life.
jfk_01380.wav|That is a challenge which carries with it the greatest responsibility, the greatest burdens, and the greatest opportunity for us all.
jfk_01381.wav|So I think that on Columbus Day, we do well to recall the past, the 40 million Americans of Italian extraction who followed Columbus.
jfk_01382.wav|Four of our states now have governors who are Americans of Italian descent.
jfk_01385.wav|Secretary Celebrezzi of the Department of Health, Education, and Welfare.
jfk_01390.wav|So I think that the long voyage of Columbus back and out, I think, has been well repaid.
jfk_01393.wav|I want to express my thanks to all of you for having been kind enough to invite on this great day in this city
jfk_01396.wav|Remarks of the President upon arrival, Niagara, New York Airport, October 14, 1962.
jfk_01397.wav|I want to express my thanks to all of you for coming out here and being kind enough to greet an itinerant traveling
jfk_01399.wav|I've come here today for two reasons.
jfk_01400.wav|First, to express my thanks to all of you for your generosity to me two years ago, and also to take part in the ceremony honoring Pulaski.
jfk_01401.wav|I think that the anniversary which we celebrate today on his behalf has a particular significance to our country.
jfk_01402.wav|because it reminds us for how long our country has been the great hope of people all over the world.
jfk_01403.wav|I know that Americans sometimes become dissatisfied and discontent, but I think that as citizens of this country we should realize that the hope of the free world, the hope of the enslaved world,
jfk_01405.wav|That is a proud role which we did not seek, but from which we do not flinch.
jfk_01407.wav|to remind ourselves when we salute Pulaski, who fought for our freedom, that we in this country maintain the freedom of hundreds of millions of people who without us would be permanently enslaved.
jfk_01409.wav|That's why I'm proud to be a citizen of this country in the great decade through which we're living.
jfk_01410.wav|And that's why I'm grateful to all of you for coming out and saying hello.
jfk_01412.wav|the President's remarks to a group of radio station representatives from the Rose Garden of the White House, December 4th, 1962.
jfk_01415.wav|which was the point of view of the free people of this hemisphere to the people of Cuba in late October and early November.
jfk_01416.wav|We therefore asked a number of radio stations if they could assist us.
jfk_01417.wav|The Voice of America broadcast to Latin America and to Cuba through short wave.
